date,close,open,high,low,volume
2022-02-08T00:00:00+05:30,894.1,886.0,895.95,882.0,4766558.0
2022-02-09T00:00:00+05:30,886.45,893.9,894.55,885.35,2874380.0
2022-02-10T00:00:00+05:30,894.3,891.4,896.25,880.0,3159839.0
2022-02-11T00:00:00+05:30,880.1,894.6,895.8,874.65,2682532.0
2022-02-14T00:00:00+05:30,864.85,870.0,886.65,862.2,5163415.0
2022-02-15T00:00:00+05:30,876.8,862.5,880.0,859.05,3219287.0
2022-02-16T00:00:00+05:30,868.85,876.0,881.15,867.1,2136415.0
2022-02-17T00:00:00+05:30,862.55,872.35,872.35,861.3,2275289.0
2022-02-18T00:00:00+05:30,862.9,862.55,867.9,856.4,1797851.0
2022-02-21T00:00:00+05:30,843.85,855.5,864.0,839.5,2305713.0
2022-02-22T00:00:00+05:30,845.8,836.0,849.0,824.6,3171552.0
2022-02-23T00:00:00+05:30,840.25,849.85,853.0,838.05,1979574.0
2022-02-24T00:00:00+05:30,818.25,830.6,836.95,815.0,3679222.0
2022-02-25T00:00:00+05:30,831.55,820.5,835.0,817.05,2098988.0
2022-02-28T00:00:00+05:30,843.9,821.0,847.0,821.0,4123139.0
2022-03-02T00:00:00+05:30,820.9,844.35,844.95,815.7,3807036.0
2022-03-03T00:00:00+05:30,820.9,832.8,832.8,817.0,2657776.0
2022-03-04T00:00:00+05:30,829.65,816.3,839.6,809.35,4082674.0
2022-03-07T00:00:00+05:30,822.65,818.0,829.0,809.1,3065234.0
2022-03-08T00:00:00+05:30,855.0,826.2,861.7,826.2,4864275.0
2022-03-09T00:00:00+05:30,868.25,863.4,885.8,860.0,7276355.0
2022-03-10T00:00:00+05:30,869.55,869.9,881.9,866.6,2899758.0
2022-03-11T00:00:00+05:30,902.0,872.0,907.0,869.05,7194497.0
2022-03-14T00:00:00+05:30,892.25,901.95,911.8,889.95,3861194.0
2022-03-15T00:00:00+05:30,891.65,893.7,908.0,881.35,4039746.0
2022-03-16T00:00:00+05:30,889.2,900.0,900.0,880.45,3134307.0
2022-03-17T00:00:00+05:30,911.6,892.2,915.0,892.2,5484100.0
2022-03-18T00:00:00+05:30,911.6,892.2,915.0,892.2,5483410.0
2022-03-21T00:00:00+05:30,913.8,912.5,931.0,911.3,3878744.0
2022-03-22T00:00:00+05:30,914.1,913.8,922.0,902.5,2174495.0
2022-03-23T00:00:00+05:30,900.8,918.0,926.0,895.8,2578669.0
2022-03-24T00:00:00+05:30,908.85,886.0,914.7,885.5,3141478.0
2022-03-25T00:00:00+05:30,902.35,911.85,914.95,896.3,1571676.0
2022-03-28T00:00:00+05:30,905.9,908.9,910.9,899.3,1545077.0
2022-03-29T00:00:00+05:30,919.35,908.05,922.0,901.1,3177777.0
2022-03-30T00:00:00+05:30,920.6,922.0,922.0,908.4,2084073.0
2022-03-31T00:00:00+05:30,914.75,920.6,927.0,910.8,1901705.0
2022-04-01T00:00:00+05:30,908.7,914.0,919.0,904.1,1184766.0
2022-04-04T00:00:00+05:30,926.05,908.0,928.8,902.6,1876408.0
2022-04-05T00:00:00+05:30,929.1,928.0,940.7,924.15,2911697.0
2022-04-06T00:00:00+05:30,928.1,927.8,938.8,925.0,1881754.0
2022-04-07T00:00:00+05:30,930.95,928.1,948.0,926.85,2728625.0
2022-04-08T00:00:00+05:30,924.6,937.0,937.3,919.3,1453271.0
2022-04-11T00:00:00+05:30,925.4,920.0,933.55,918.6,1102625.0
2022-04-12T00:00:00+05:30,921.3,920.0,928.15,911.4,1420380.0
2022-04-13T00:00:00+05:30,936.75,921.3,943.0,921.3,1825531.0
2022-04-18T00:00:00+05:30,927.5,927.6,941.05,919.25,1287320.0
2022-04-19T00:00:00+05:30,922.0,930.95,937.75,915.05,2001066.0
2022-04-20T00:00:00+05:30,923.5,918.0,931.0,916.05,1455897.0
2022-04-21T00:00:00+05:30,944.1,931.0,946.0,920.6,2410164.0
2022-04-22T00:00:00+05:30,924.8,941.0,942.25,918.35,1745381.0
2022-04-25T00:00:00+05:30,900.0,915.55,922.35,896.6,1146270.0
2022-04-26T00:00:00+05:30,918.05,905.0,924.75,904.05,3142879.0
2022-04-27T00:00:00+05:30,906.1,910.05,921.7,903.6,1586283.0
2022-04-28T00:00:00+05:30,921.0,920.0,927.35,909.3,3150038.0
2022-04-29T00:00:00+05:30,928.65,924.0,967.05,919.55,4290688.0
2022-05-02T00:00:00+05:30,923.4,922.45,925.0,902.55,2119174.0
2022-05-04T00:00:00+05:30,900.9,920.1,920.9,895.0,3925917.0
2022-05-05T00:00:00+05:30,878.15,905.0,919.2,872.6,4462293.0
2022-05-06T00:00:00+05:30,883.3,862.0,885.7,861.5,2350532.0
2022-05-09T00:00:00+05:30,885.4,868.05,891.4,868.05,2522123.0
2022-05-10T00:00:00+05:30,861.85,885.0,890.85,846.5,6975331.0
2022-05-11T00:00:00+05:30,854.8,853.0,867.0,851.0,2768829.0
2022-05-12T00:00:00+05:30,850.0,852.9,855.85,835.2,2700591.0
2022-05-13T00:00:00+05:30,882.5,862.95,889.0,860.15,4870689.0
2022-05-16T00:00:00+05:30,885.6,881.95,894.75,875.05,2739020.0
2022-05-17T00:00:00+05:30,891.75,880.15,895.6,878.7,2317400.0
2022-05-18T00:00:00+05:30,899.15,891.0,909.0,888.0,2878378.0
2022-05-19T00:00:00+05:30,884.6,885.0,900.0,878.35,2715634.0
2022-05-20T00:00:00+05:30,915.65,893.0,917.7,889.05,2877917.0
2022-05-23T00:00:00+05:30,922.05,920.0,931.3,916.6,2195036.0
2022-05-24T00:00:00+05:30,909.9,928.0,930.85,907.0,2911410.0
2022-05-25T00:00:00+05:30,911.2,915.0,922.65,907.25,2405811.0
2022-05-26T00:00:00+05:30,899.95,918.8,922.45,893.5,4113170.0
2022-05-27T00:00:00+05:30,903.9,901.95,912.8,896.0,2374509.0
2022-05-30T00:00:00+05:30,888.3,905.0,915.5,886.5,3541617.0
2022-05-31T00:00:00+05:30,860.6,867.25,882.8,851.2,24360628.0
2022-06-01T00:00:00+05:30,839.25,875.0,875.0,832.6,5999099.0
2022-06-02T00:00:00+05:30,859.55,836.75,862.9,832.8,3553217.0
2022-06-03T00:00:00+05:30,865.1,862.15,875.0,854.85,2618353.0
2022-06-06T00:00:00+05:30,859.8,865.0,873.95,858.0,2095566.0
2022-06-07T00:00:00+05:30,848.25,855.0,857.4,838.6,3031449.0
2022-06-08T00:00:00+05:30,847.25,845.1,854.0,837.6,3208941.0
2022-06-09T00:00:00+05:30,858.85,846.0,862.1,835.45,2297715.0
2022-06-10T00:00:00+05:30,845.7,850.0,853.95,842.0,2124778.0
2022-06-13T00:00:00+05:30,829.5,840.0,851.0,819.75,2191412.0
2022-06-14T00:00:00+05:30,825.05,826.0,835.65,821.85,2461692.0
2022-06-15T00:00:00+05:30,822.3,825.25,830.05,819.15,2008725.0
2022-06-16T00:00:00+05:30,814.6,822.6,826.0,806.55,2327414.0
2022-06-17T00:00:00+05:30,793.4,805.2,810.3,789.9,5719089.0
2022-06-20T00:00:00+05:30,805.3,801.0,813.5,794.5,2745302.0
2022-06-21T00:00:00+05:30,817.45,806.6,820.3,805.35,1342717.0
2022-06-22T00:00:00+05:30,809.3,814.0,821.0,803.25,2032073.0
2022-06-23T00:00:00+05:30,824.9,809.5,826.5,808.5,1778752.0
2022-06-24T00:00:00+05:30,824.6,827.9,833.8,821.5,1404748.0
2022-06-27T00:00:00+05:30,835.65,828.0,848.0,828.0,2980249.0
2022-06-28T00:00:00+05:30,828.6,837.0,837.5,825.05,2823691.0
2022-06-29T00:00:00+05:30,838.7,824.0,843.7,823.85,2975927.0
2022-06-30T00:00:00+05:30,830.6,836.0,848.15,823.65,3809670.0
2022-07-01T00:00:00+05:30,829.25,829.9,836.95,825.0,2316527.0
2022-07-04T00:00:00+05:30,829.4,825.3,839.65,821.9,2097164.0
2022-07-05T00:00:00+05:30,835.8,829.4,846.8,826.65,2682730.0
2022-07-06T00:00:00+05:30,837.7,840.0,842.65,831.25,2364840.0
2022-07-07T00:00:00+05:30,849.45,843.05,852.9,842.15,2327906.0
2022-07-08T00:00:00+05:30,857.7,853.5,859.5,849.75,2927832.0
2022-07-11T00:00:00+05:30,857.25,856.8,863.0,851.1,1768048.0
2022-07-12T00:00:00+05:30,851.6,853.0,860.0,849.0,1695338.0
2022-07-13T00:00:00+05:30,860.15,854.6,863.25,849.35,2663538.0
2022-07-14T00:00:00+05:30,879.9,867.4,882.95,864.2,4934156.0
2022-07-15T00:00:00+05:30,878.4,884.9,884.95,872.85,1413559.0
2022-07-18T00:00:00+05:30,882.8,888.6,895.6,878.55,2866600.0
2022-07-19T00:00:00+05:30,875.3,880.0,891.3,873.5,1604458.0
2022-07-20T00:00:00+05:30,867.5,884.7,884.7,862.05,2885666.0
2022-07-21T00:00:00+05:30,869.65,872.0,877.9,863.7,2321107.0
2022-07-22T00:00:00+05:30,874.5,871.0,876.15,866.5,1939758.0
2022-07-25T00:00:00+05:30,868.35,870.0,878.0,856.4,2419358.0
2022-07-26T00:00:00+05:30,867.65,869.2,877.4,862.0,1560211.0
2022-07-27T00:00:00+05:30,894.0,867.5,897.0,866.05,2797789.0
2022-07-28T00:00:00+05:30,894.85,896.0,896.85,878.75,3183169.0
2022-07-29T00:00:00+05:30,943.2,897.0,951.95,879.0,11315800.0
2022-08-01T00:00:00+05:30,918.7,939.95,939.95,910.0,4219890.0
2022-08-02T00:00:00+05:30,917.25,918.7,926.6,912.05,2043767.0
2022-08-03T00:00:00+05:30,897.0,915.0,917.8,893.55,2863168.0
2022-08-04T00:00:00+05:30,918.5,901.0,920.0,895.6,3151481.0
2022-08-05T00:00:00+05:30,915.95,919.5,929.0,911.9,3317738.0
2022-08-08T00:00:00+05:30,910.4,919.8,919.8,908.4,2677742.0
2022-08-10T00:00:00+05:30,919.7,913.2,927.0,913.2,3077870.0
2022-08-11T00:00:00+05:30,921.05,923.0,926.9,917.45,1526395.0
2022-08-12T00:00:00+05:30,913.45,921.05,922.8,907.15,1384417.0
2022-08-16T00:00:00+05:30,914.6,907.0,919.45,906.3,1635836.0
2022-08-17T00:00:00+05:30,920.8,919.0,926.0,915.0,1828327.0
2022-08-18T00:00:00+05:30,916.75,910.0,919.0,895.2,2989998.0
2022-08-19T00:00:00+05:30,901.35,916.0,920.8,898.0,1708425.0
2022-08-22T00:00:00+05:30,880.55,900.5,903.45,878.15,2860170.0
2022-08-23T00:00:00+05:30,888.4,874.15,892.0,872.6,2314528.0
2022-08-24T00:00:00+05:30,881.0,892.0,899.95,878.05,3223687.0
2022-08-25T00:00:00+05:30,877.3,888.0,890.65,875.0,5016244.0
2022-08-26T00:00:00+05:30,880.15,882.3,890.5,878.1,1542618.0
2022-08-29T00:00:00+05:30,879.25,872.0,881.0,865.0,2068888.0
2022-08-30T00:00:00+05:30,893.05,883.0,895.5,882.0,3672052.0
2022-09-01T00:00:00+05:30,871.85,893.0,901.9,870.4,2939235.0
2022-09-02T00:00:00+05:30,869.55,872.9,878.0,866.0,1963435.0
2022-09-05T00:00:00+05:30,884.6,869.0,886.15,864.45,2808538.0
2022-09-06T00:00:00+05:30,887.75,887.0,890.7,882.55,2252661.0
2022-09-07T00:00:00+05:30,893.75,879.5,896.4,879.5,1698682.0
2022-09-08T00:00:00+05:30,894.3,898.25,900.75,887.0,1772605.0
2022-09-09T00:00:00+05:30,890.0,894.5,901.9,886.7,1405210.0
2022-09-12T00:00:00+05:30,887.7,891.2,895.15,885.1,1571387.0
2022-09-13T00:00:00+05:30,890.15,889.85,893.3,883.5,2216354.0
2022-09-14T00:00:00+05:30,883.75,884.6,897.7,880.05,1889322.0
2022-09-15T00:00:00+05:30,874.3,883.0,888.15,871.1,1780723.0
2022-09-16T00:00:00+05:30,868.05,878.7,890.5,865.8,5625488.0
2022-09-19T00:00:00+05:30,874.85,872.4,876.95,856.8,1920725.0
2022-09-20T00:00:00+05:30,911.95,877.55,914.75,876.8,4408042.0
2022-09-21T00:00:00+05:30,905.3,918.55,922.5,902.65,4153228.0
2022-09-22T00:00:00+05:30,908.0,899.9,911.25,895.3,2317690.0
2022-09-23T00:00:00+05:30,921.1,902.6,926.7,902.6,4802181.0
2022-09-26T00:00:00+05:30,900.7,917.95,926.35,899.05,3760536.0
2022-09-27T00:00:00+05:30,897.15,905.25,909.85,894.4,3096645.0
2022-09-28T00:00:00+05:30,917.85,894.0,926.0,892.05,5559336.0
2022-09-29T00:00:00+05:30,930.7,925.1,955.5,925.1,8519098.0
2022-09-30T00:00:00+05:30,948.65,933.95,950.95,930.0,4182345.0
2022-10-03T00:00:00+05:30,944.5,952.95,967.85,942.75,4444578.0
2022-10-04T00:00:00+05:30,944.55,955.7,956.3,943.05,1856830.0
2022-10-06T00:00:00+05:30,953.9,954.7,962.0,947.55,3449485.0
2022-10-07T00:00:00+05:30,955.15,953.0,961.55,946.2,1762328.0
2022-10-10T00:00:00+05:30,946.05,945.95,954.25,935.25,1683827.0
2022-10-11T00:00:00+05:30,944.75,950.8,951.9,940.0,2426935.0
2022-10-12T00:00:00+05:30,955.55,946.0,960.0,941.05,2875040.0
2022-10-13T00:00:00+05:30,968.4,956.85,973.75,951.5,4498223.0
2022-10-14T00:00:00+05:30,976.3,976.0,979.9,964.0,3307000.0
2022-10-17T00:00:00+05:30,980.0,976.3,985.0,973.3,2647369.0
2022-10-18T00:00:00+05:30,978.35,983.75,985.0,972.75,2065146.0
2022-10-19T00:00:00+05:30,976.9,975.6,980.7,965.05,2424533.0
2022-10-20T00:00:00+05:30,980.35,970.0,982.85,966.55,1669666.0
2022-10-21T00:00:00+05:30,977.7,981.0,991.9,975.75,1791608.0
2022-10-24T00:00:00+05:30,987.0,986.0,989.95,982.1,191840.0
2022-10-25T00:00:00+05:30,991.55,991.95,997.35,985.5,2119595.0
2022-10-27T00:00:00+05:30,1011.65,999.0,1013.4,992.5,4379157.0
2022-10-28T00:00:00+05:30,990.0,1002.0,1003.5,987.55,3934980.0
2022-10-31T00:00:00+05:30,1016.9,994.95,1027.3,991.2,3546309.0
2022-11-01T00:00:00+05:30,1036.6,1021.95,1049.0,1019.15,5264069.0
2022-11-02T00:00:00+05:30,1051.95,1038.8,1070.95,1032.65,5923662.0
2022-11-03T00:00:00+05:30,1044.2,1045.0,1055.6,1039.55,2386317.0
2022-11-04T00:00:00+05:30,1039.9,1045.3,1046.4,1031.45,1576349.0
2022-11-07T00:00:00+05:30,1028.35,1045.0,1049.95,1021.0,2853521.0
2022-11-09T00:00:00+05:30,1013.55,1020.05,1036.65,1010.0,2268760.0
2022-11-10T00:00:00+05:30,1010.65,1010.0,1022.3,1006.75,2419991.0
2022-11-11T00:00:00+05:30,1013.55,1015.75,1031.45,1009.85,2390487.0
2022-11-14T00:00:00+05:30,1016.9,1018.65,1021.4,1002.0,1764788.0
2022-11-15T00:00:00+05:30,1016.05,1022.0,1022.0,1004.45,1703050.0
2022-11-16T00:00:00+05:30,1018.65,1007.1,1022.8,1007.1,1485506.0
2022-11-17T00:00:00+05:30,1013.35,1023.3,1030.5,1010.45,1758031.0
2022-11-18T00:00:00+05:30,1009.6,1015.25,1017.85,1006.0,1130682.0
2022-11-21T00:00:00+05:30,1003.15,1003.0,1012.8,993.5,1108922.0
2022-11-22T00:00:00+05:30,1010.1,1006.15,1012.4,996.25,1723123.0
2022-11-23T00:00:00+05:30,1017.65,1015.2,1019.1,1009.45,1311376.0
2022-11-24T00:00:00+05:30,1035.1,1020.65,1037.4,1013.8,1994268.0
2022-11-25T00:00:00+05:30,1033.85,1037.95,1037.95,1026.95,1948596.0
2022-11-28T00:00:00+05:30,1034.75,1033.0,1041.5,1027.95,1427648.0
2022-11-29T00:00:00+05:30,1049.85,1035.0,1051.2,1034.0,1179559.0
2022-11-30T00:00:00+05:30,1046.05,1053.0,1058.3,1039.35,3060171.0
2022-12-01T00:00:00+05:30,1046.45,1055.0,1057.85,1039.6,1878374.0
2022-12-02T00:00:00+05:30,1040.0,1048.3,1049.85,1034.8,2284133.0
2022-12-05T00:00:00+05:30,1039.4,1042.15,1045.95,1030.75,2294634.0
2022-12-06T00:00:00+05:30,1033.55,1039.4,1040.0,1023.25,1321211.0
2022-12-07T00:00:00+05:30,1017.75,1036.55,1037.15,1015.35,2954262.0
2022-12-08T00:00:00+05:30,980.8,1015.0,1018.0,975.0,10021644.0
2022-12-09T00:00:00+05:30,992.85,980.8,997.0,980.0,4231753.0
2022-12-12T00:00:00+05:30,987.4,994.9,995.0,980.15,1875104.0
2022-12-13T00:00:00+05:30,994.65,980.0,996.35,979.8,1863361.0
2022-12-14T00:00:00+05:30,1000.25,999.0,1003.0,994.55,1570685.0
2022-12-15T00:00:00+05:30,1002.2,1001.0,1007.0,998.1,1304660.0
2022-12-16T00:00:00+05:30,993.65,998.15,1005.1,987.6,2618988.0
2022-12-19T00:00:00+05:30,987.95,987.6,993.15,973.7,1547342.0
2022-12-20T00:00:00+05:30,988.35,987.95,990.65,979.4,1352408.0
2022-12-21T00:00:00+05:30,1005.6,992.0,1009.5,988.4,2043630.0
2022-12-22T00:00:00+05:30,1010.65,1019.95,1034.05,1007.05,5163443.0
2022-12-23T00:00:00+05:30,1001.55,1012.0,1027.85,998.45,3612433.0
2022-12-26T00:00:00+05:30,1000.05,1010.0,1011.8,988.7,2307374.0
2022-12-27T00:00:00+05:30,1000.15,1000.25,1015.75,993.0,1870105.0
2022-12-28T00:00:00+05:30,995.0,998.9,1010.6,993.0,1686511.0
2022-12-29T00:00:00+05:30,1000.55,998.55,1004.7,989.1,2162872.0
2022-12-30T00:00:00+05:30,1001.4,1004.0,1006.8,993.75,1629162.0
2023-01-02T00:00:00+05:30,997.0,1001.4,1001.4,987.2,1616012.0
2023-01-03T00:00:00+05:30,1009.1,993.0,1012.8,988.0,1810117.0
2023-01-04T00:00:00+05:30,1004.1,1012.0,1025.9,1000.75,2573870.0
2023-01-05T00:00:00+05:30,1016.2,1009.1,1021.9,1008.25,2246533.0
2023-01-06T00:00:00+05:30,1008.7,1015.0,1021.8,1004.1,1773153.0
2023-01-09T00:00:00+05:30,1016.85,1015.0,1023.35,1010.5,1567316.0
2023-01-10T00:00:00+05:30,1011.85,1016.0,1024.0,1010.05,1607654.0
2023-01-11T00:00:00+05:30,1028.0,1012.0,1033.05,1008.35,3258157.0
2023-01-12T00:00:00+05:30,1032.85,1031.95,1035.45,1021.15,1641398.0
2023-01-13T00:00:00+05:30,1031.6,1031.15,1035.0,1020.15,1491367.0
2023-01-16T00:00:00+05:30,1035.45,1031.6,1039.5,1026.1,1437532.0
2023-01-17T00:00:00+05:30,1032.7,1035.45,1036.0,1026.8,1245848.0
2023-01-18T00:00:00+05:30,1040.1,1032.7,1041.5,1030.15,1238451.0
2023-01-19T00:00:00+05:30,1040.55,1038.1,1044.0,1036.0,824263.0
2023-01-20T00:00:00+05:30,1030.35,1044.05,1047.5,1016.85,2963571.0
2023-01-23T00:00:00+05:30,1049.3,1035.0,1054.9,1022.5,2106604.0
2023-01-24T00:00:00+05:30,1040.7,1050.0,1050.95,1034.55,2088556.0
2023-01-25T00:00:00+05:30,1040.05,1030.3,1045.65,1030.3,1753333.0
2023-01-27T00:00:00+05:30,1043.4,1044.95,1051.0,1034.0,3448013.0
2023-01-30T00:00:00+05:30,1051.7,1041.95,1072.15,1040.2,3320916.0
2023-01-31T00:00:00+05:30,1034.5,1055.0,1060.3,1026.05,5265462.0
2023-02-01T00:00:00+05:30,1014.9,1036.45,1043.95,1005.1,4717887.0
2023-02-02T00:00:00+05:30,1007.6,1009.95,1015.7,993.0,2117181.0
2023-02-03T00:00:00+05:30,1028.15,1007.0,1032.45,1001.65,2332076.0
2023-02-06T00:00:00+05:30,1023.35,1020.0,1025.95,1012.75,1215157.0
2023-02-07T00:00:00+05:30,1006.4,1026.25,1028.5,1002.0,2360600.0
2023-02-08T00:00:00+05:30,1013.0,1004.8,1016.9,997.4,1815142.0
2023-02-09T00:00:00+05:30,1006.8,1003.0,1021.2,1001.4,1474402.0
2023-02-10T00:00:00+05:30,1006.6,1006.8,1014.35,996.7,1530150.0
2023-02-13T00:00:00+05:30,1015.25,1008.25,1017.35,1002.0,1355766.0
2023-02-14T00:00:00+05:30,1006.75,1018.0,1018.05,1003.25,1832842.0
2023-02-15T00:00:00+05:30,995.4,1002.0,1006.4,990.55,2251350.0
2023-02-16T00:00:00+05:30,995.15,998.9,1010.0,991.2,1678410.0
2023-02-17T00:00:00+05:30,984.5,992.2,996.5,982.0,1847026.0
2023-02-20T00:00:00+05:30,984.4,990.15,991.65,974.95,2157871.0
2023-02-21T00:00:00+05:30,971.6,990.0,990.8,969.15,1771813.0
2023-02-22T00:00:00+05:30,968.55,971.55,978.0,966.0,2605147.0
2023-02-23T00:00:00+05:30,972.5,973.0,977.25,964.05,2835983.0
2023-02-24T00:00:00+05:30,970.5,970.6,983.35,963.7,1823835.0
2023-02-27T00:00:00+05:30,965.05,970.5,972.55,960.05,1548675.0
2023-02-28T00:00:00+05:30,956.6,969.0,976.0,954.0,3819644.0
2023-03-01T00:00:00+05:30,959.3,951.0,966.05,951.0,1862513.0
2023-03-02T00:00:00+05:30,965.3,960.0,967.0,951.1,1510195.0
2023-03-03T00:00:00+05:30,966.9,967.05,969.75,958.15,2215832.0
2023-03-06T00:00:00+05:30,965.25,970.0,979.5,963.8,1989152.0
2023-03-08T00:00:00+05:30,957.5,960.0,965.0,947.0,4734482.0
2023-03-09T00:00:00+05:30,952.7,957.5,959.4,947.15,2994556.0
2023-03-10T00:00:00+05:30,955.55,946.5,957.5,946.1,2001392.0
2023-03-13T00:00:00+05:30,954.1,955.1,959.9,947.55,1412106.0
2023-03-14T00:00:00+05:30,957.2,953.5,963.75,950.3,1879695.0
2023-03-15T00:00:00+05:30,951.4,952.0,964.9,949.35,2189113.0
2023-03-16T00:00:00+05:30,967.4,955.25,970.0,951.7,2228093.0
2023-03-17T00:00:00+05:30,957.7,968.55,968.7,952.75,2218687.0
2023-03-20T00:00:00+05:30,961.2,950.0,962.65,947.35,1955757.0
2023-03-21T00:00:00+05:30,956.2,965.0,965.0,953.25,1687239.0
2023-03-22T00:00:00+05:30,972.05,957.0,974.4,956.6,1626129.0
2023-03-23T00:00:00+05:30,977.65,975.0,982.95,972.0,1857923.0
2023-03-24T00:00:00+05:30,972.85,977.6,979.0,968.0,1534322.0
2023-03-27T00:00:00+05:30,983.45,980.0,990.95,963.0,2473222.0
2023-03-28T00:00:00+05:30,984.2,987.0,987.8,976.3,1394675.0
2023-03-29T00:00:00+05:30,991.9,985.65,996.5,979.0,3045795.0
2023-03-31T00:00:00+05:30,983.1,995.2,995.2,981.4,1822710.0
2023-04-03T00:00:00+05:30,979.05,981.0,988.0,976.2,1671570.0
2023-04-05T00:00:00+05:30,997.15,985.0,999.0,975.3,1544121.0
2023-04-06T00:00:00+05:30,1012.1,997.15,1014.0,993.4,1423990.0
2023-04-10T00:00:00+05:30,1008.6,1015.0,1016.95,1006.65,1110974.0
2023-04-11T00:00:00+05:30,1009.25,1008.6,1022.25,1007.55,1786844.0
2023-04-12T00:00:00+05:30,1016.7,1015.5,1020.2,1005.25,3246327.0
2023-04-13T00:00:00+05:30,1003.5,1022.3,1023.85,1002.0,1445693.0
2023-04-17T00:00:00+05:30,998.7,999.45,1009.9,995.05,1768817.0
2023-04-18T00:00:00+05:30,1004.8,999.0,1006.25,988.3,1217390.0
2023-04-19T00:00:00+05:30,995.5,1003.5,1009.4,993.0,2174563.0
2023-04-20T00:00:00+05:30,987.75,999.1,1002.1,983.75,1638094.0
2023-04-21T00:00:00+05:30,989.45,994.3,994.3,984.95,1216575.0
2023-04-24T00:00:00+05:30,979.15,975.0,982.5,959.25,3485350.0
2023-04-25T00:00:00+05:30,972.5,980.0,982.9,967.0,2377746.0
2023-04-26T00:00:00+05:30,971.25,975.8,976.8,963.2,2911028.0
2023-04-27T00:00:00+05:30,978.7,968.0,981.6,963.55,2777173.0
2023-04-28T00:00:00+05:30,987.65,984.95,992.5,979.15,2009995.0
2023-05-02T00:00:00+05:30,973.05,987.65,988.9,970.3,3152556.0
2023-05-03T00:00:00+05:30,963.6,970.5,972.4,959.5,3087472.0
2023-05-04T00:00:00+05:30,974.0,967.65,975.9,965.15,1197830.0
2023-05-05T00:00:00+05:30,970.45,974.0,977.25,967.85,1062645.0
2023-05-08T00:00:00+05:30,961.85,962.0,969.0,961.0,2676958.0
2023-05-09T00:00:00+05:30,957.45,961.9,966.85,949.5,6902170.0
2023-05-10T00:00:00+05:30,953.8,957.0,959.95,951.6,2180917.0
2023-05-11T00:00:00+05:30,961.05,953.8,963.9,952.0,1296607.0
2023-05-12T00:00:00+05:30,956.0,961.0,963.1,952.0,2014927.0
2023-05-15T00:00:00+05:30,953.0,953.0,955.75,948.05,1814239.0
2023-05-16T00:00:00+05:30,940.95,953.0,962.55,938.0,2625163.0
2023-05-17T00:00:00+05:30,935.95,941.25,945.3,928.85,2956985.0
2023-05-18T00:00:00+05:30,929.65,943.0,943.0,922.45,3014019.0
2023-05-19T00:00:00+05:30,925.85,932.0,934.4,924.3,1309343.0
2023-05-22T00:00:00+05:30,937.45,925.85,942.75,922.85,1382485.0
2023-05-23T00:00:00+05:30,931.6,937.5,956.2,929.1,3057684.0
2023-05-24T00:00:00+05:30,952.15,935.5,954.8,932.6,2953574.0
2023-05-25T00:00:00+05:30,945.0,949.7,951.7,942.7,2331464.0
2023-05-26T00:00:00+05:30,969.9,943.95,976.7,937.0,4137189.0
2023-05-29T00:00:00+05:30,968.45,969.95,973.25,946.4,5344765.0
2023-05-30T00:00:00+05:30,959.6,965.0,967.45,956.3,2624815.0
2023-05-31T00:00:00+05:30,975.35,965.0,979.3,960.75,5595631.0
2023-06-01T00:00:00+05:30,987.7,979.8,990.45,975.0,3261906.0
2023-06-02T00:00:00+05:30,999.6,986.55,1003.7,981.0,3734815.0
2023-06-05T00:00:00+05:30,1008.75,1005.35,1017.7,998.5,3629780.0
2023-06-06T00:00:00+05:30,1013.8,1008.9,1015.95,1004.0,1632644.0
2023-06-07T00:00:00+05:30,1014.6,1015.0,1017.5,1010.0,1608613.0
2023-06-08T00:00:00+05:30,987.0,1015.0,1016.0,983.25,3395935.0
2023-06-09T00:00:00+05:30,983.95,984.0,990.7,981.0,2306206.0
2023-06-12T00:00:00+05:30,985.45,987.9,989.9,981.05,593319.0
2023-06-13T00:00:00+05:30,988.1,990.0,996.0,985.55,2413311.0
2023-06-14T00:00:00+05:30,986.7,991.6,995.0,984.25,2139387.0
2023-06-15T00:00:00+05:30,988.4,988.5,994.8,985.7,2731724.0
2023-06-16T00:00:00+05:30,992.0,990.0,994.65,987.2,3611214.0
2023-06-19T00:00:00+05:30,1001.8,995.15,1006.7,993.75,1327862.0
2023-06-20T00:00:00+05:30,991.95,1007.65,1007.75,989.6,1445688.0
2023-06-21T00:00:00+05:30,991.9,991.95,993.85,983.6,1396686.0
2023-06-22T00:00:00+05:30,990.3,987.1,996.2,987.1,5384143.0
2023-06-23T00:00:00+05:30,991.45,994.0,995.95,977.3,1218237.0
2023-06-26T00:00:00+05:30,994.95,994.0,1003.8,991.45,2066932.0
2023-06-27T00:00:00+05:30,1001.8,999.95,1003.35,986.0,4647465.0
2023-06-28T00:00:00+05:30,1021.8,995.0,1025.55,995.0,5296330.0
2023-06-29T00:00:00+05:30,1001.8,1001.8,1001.8,1001.8,0.0
2023-06-30T00:00:00+05:30,1051.6,1021.75,1055.0,1020.05,4765060.0
2023-07-03T00:00:00+05:30,1032.7,1053.0,1053.65,1030.0,2338356.0
2023-07-04T00:00:00+05:30,1048.8,1040.0,1053.9,1029.9,1549174.0
2023-07-05T00:00:00+05:30,1044.7,1055.0,1057.7,1042.65,1840716.0
